"","ID","Name","Glottocode","Glottolog_Name","ISO639P3code","Macroarea","Latitude","Longitude","Family","SourceFile","Contributor","Base.Chan","Base.Mamta","Comment.Chan","Comment.Mamta"
"216","lisu1250-2","Lisu (Yunnan), China","lisu1250","Lisu","lis","Eurasia",26.91,98.94,"Sino-Tibetan","Lisu.htm","Prof. Sun Hongkai, Centre of Minority Languages, Chinese Academy of Sciences, Beijing, China. October 3, 1999.",NA,"","The above Lisu data are from dialect in Yunnan, China.",""
"217","lolo1259-1","Central Yi, China","lolo1259","Lolopo","ycl","Eurasia",25.50051,101.30185,"Sino-Tibetan","Yi-Central.htm","Prof. Sun Hongkai, 3 October, 1999 Centre of Minority Languages, Chinese Academy of Sciences, Beijing, China",NA,"",NA,""
"218","loth1237-1","Lotha Naga, India","loth1237","Lotha Naga","njh","Eurasia",26.01396,94.04355,"Sino-Tibetan","Naga-Lotha.htm","Rev. N. T. Murry, Translation Centre, The Bible Society of India, Shillong, India, August 11, 1995. Reference source: Acharya, K. P, 1983. Lotha Grammar. CIIL, Mysore, India.",NA,"","Lotha Naga has a very particular numeral system. The numeral 'fifty' is monomorphemic and are not segmentable. There are three tones in this languagesː rising = v́, falling= v̀, and level = v̄.",""
"219","lowa1242-1","Lowa (Loke), Nepal","lowa1242","Lowa","loy","Eurasia",29.0324,83.8959,"Sino-Tibetan","Lowa.htm","Ms. Mari-Sisko Khadgi and Mr. David Rutherford, 15th March 2007. Nepal",NA,"","The Lowa might still preserve their traditional numeral system. More completed data needed.",""
"220","lush1249-1","Mizo (Lushei), India, Bangladesh","lush1249","Mizo","lus","Eurasia",22.6138,92.6247,"Sino-Tibetan","Mizo.htm","Mr. Mridul Sangma, SIL International, December 18, 2008.","decimal","","Mizo has a decimal system.",""
"221","maku1273-1","Makuri Naga, Myanmar","maku1273","Makuri Naga","jmn","Eurasia",26.6,94.95,"Sino-Tibetan","Naga-Makuri.htm","Mr. Kwangbae Son through Mr. Gyeonghee Lee, SIL International, Tone marked by Miss Vong Tsui Shi, Linguistics, Payap University, March 6, 2008.",NA,"","Makuri Naga is a new language recently split from Khiamniungan Naga. There are three tone marksː Low, high and falling. Since there is tone sandhi in this language, the tones on the tens change depending on the situation. There is no tone marking on the schwa-vowel [ə], that always is low tone. Makuri Naga consonant phonemes There are twenty-five consonant phonemes in Makuri. These are listed in Table 1 according to place and manner of articulation. Table 1: Consonant phonemes Manner of Articulation Labial Dental Alveolo-palatal Palatal Velar Glottal Plosive Unaspirated p t c k ʔ Aspirated pʰ tʰ cʰ kʰ Affricate Unaspirated ts Aspirated tsʰ Fricative Voiceless f s ɕ h Voiced v z ʑ Nasal m n ɲ ŋ Approximant l r j Makuri Naga vowel phonemes There are 11 monophthongs and 1 diphthong in Makuri. These are displayed below in Table 2. Table 2: Vowel phonemes Front Central Back – round + round – round + round Close i y ɨ ɯ u Near-close ø Close-mid ɛ ə o Open-mid Open ɑ",""
"222","maky1235-1","Paung Nyuan Naga, Myanmar","maky1235","Makyan Naga","umn","Eurasia",26.3037,95.6045,"Sino-Tibetan","Naga-Paungnyuan.htm","Mr. Nawsa Wu, MA student, Department of linguistics, Payap University, Chiangmai, Thailand. July 17 2018","decimal","","Paung Nyuan, also known as ""Makyam Naga"" has a decimal system. This language is spoken in Lahe Township, Khamti district, Naga-self-administered zone, Sagaing region, Myanmar. Notesː 1. There are two ways to describe 19 in Paung Nyuanː /kʰɔ³³ man⁴⁴ kʰuan⁴⁴ pɔŋ³³/ (or) /sap⁴⁴ kə⁴⁴ kʰuan⁴⁴ poŋ³³/ 2. For 10,000 /mun³³ kʰuat⁴²/ This could be a loanword but the orgin of the word is not known. (e.g: in Lisu, it is “mɯ”, “mɯŋ” in Rawang, “mun” in Leinong Naga and it is “mun” in Gongwang Ponyu Naga as well). 3. For 100,000 / ʃian³³ kʰuat⁴²/ This could also be a loadword (e.g: “mun” in Leinong Naga and it is “mun” in Gongwang Ponyu Naga. besides, another Tibeto-Burman languages, such as in Lisu /sɛ/ and Rawang /ʃian/, also use similarly.",""
"223","maky1235-2","Paungnyuan Naga, Myanmar","maky1235","Makyan Naga","umn","Eurasia",26.3037,95.6045,"Sino-Tibetan","Naga-Paungnyuan.htm","Mr. Khämlan Binkhäm, MA student, Department of linguistics, Payap University, Chiangmai, Thailand. July 10 2018","decimal","","Paungnyuan or Pongnyuan Naga might have a decimal system with special formation for number 9. There are some missing terms for 11 up, new data needed.",""
"224","mana1288-1","Manang, Nepal","mana1288","Manange","nmm","Eurasia",28.6416,84.0515,"Sino-Tibetan","Manang.htm","Prof. Randy J. LaPolla, 20 December, 1999 City University of Hong Kong, Hong Kong",NA,"","Rawang numerals are similar to Trung numerals. The above data were based on Matwang dialect.",""
"225","mana1288-2","Manange, Nepal","mana1288","Manange","nmm","Eurasia",28.6416,84.0515,"Sino-Tibetan","Manange.htm","Prof. Yasuhiko Nagano, National Museum of Ethnology, Osaka, Japan, December 20, 1992.","decimal","","Manange has a decimal system.",""
"226","mand1415-1","Mandarin Chinese, China","mand1415","Mandarin Chinese","cmn","Eurasia",40.0209,116.228,"Sino-Tibetan","Chinese-Mandarin.htm","Eugene S. L. Chan",NA,"","Mandarin Chinese and most of the Sinitic languages have a simple numeral system, the formation of compounds and tens is straight. Mandarin number 'two' has two forms: 'èr' is used in serial courting from 1 to 99, while 'liǎng' is used with hundred, thousand only. Mandarin has four tonesː the first tone or High tone is ɑ̄ ˥˥55, the second tone or Mid rising tone is ɑ́ ˧˥35, the third tone or Low dipping tone ɑ̌ ˧˨˥214 and the fourth tone or High falling tone is ɑ̀ ˥˩51.",""
"227","mani1292-1","Meithei (Manipuri), India","mani1292","Manipuri","mni","Eurasia",24.4409,93.3426,"Sino-Tibetan","Meithei.htm","Dr. Ch. Yashawanta Singh, Manipur University, Imphal, India, January 2, 1993. Reference sourceː Shobhana L. Chelliah, 1997. A Grammar of Meithei. Mouton de Gruyter, Berlin.","vigesimal","","Meithei has a vigesimal system with special constructions for 8 and 9. Meithei has a two-way contrast tones; a low tone (unmarked) and a high tone / á /.",""
"228","mant1265-1","Mantsi, Vietnam, China","mant1265","Mantsi","nty","Eurasia",23.1829,105.405,"Sino-Tibetan","Mantsi.htm","Dr. Jerold A. Edmondson, University of Texas at Arlington, USA, October 20, 1998.",NA,"",NA,""
"229","manu1255-1","Manumanaw Karen, Myanmar","manu1255","Manumanaw Karen","kxf","Eurasia",19.165,96.9531,"Sino-Tibetan","Karen-Manumanaw.htm","Miss Naw Veronica, MA student, Department of linguistics, Payap University, Chiangmai, Thailand. September 16, 2013.","decimal","","Manumanw Karen or Kawyaw has a decimal numeral system similar to that of Eastern Kayah.",""
"230","manu1255-2","Manumanaw Karen, Myanmar","manu1255","Manumanaw Karen","kxf","Eurasia",19.165,96.9531,"Sino-Tibetan","Karen-Manumanaw.htm","Miss. Hsar Shee, MA student, Department of linguistics, Payap University, Chiangmai, Thailand. March 29, 2011.","decimal","","Manumanw Karen has a decimal numeral system similar to that of Eastern Kayah.",""
"231","maon1238-1","Mao Naga, India","maon1238","Mao Naga","nbi","Eurasia",25.3836,94.0035,"Sino-Tibetan","Mao-Naga.htm","Mr. Losii Heshu, Research Scholar, Central Institute of Indian Languages, Manasagangori, Mysore. July 22, 2009.","decimal","","Mao Naga has a decimal system. Mao Naga has four tonesː 1=Low v̀, 2 = Mid v̄, 3 = High-Low, 4 = High v́.",""
"232","mara1379-1","Maram Naga, India","mara1379","Maram Naga","nma","Eurasia",25.4378,94.2205,"Sino-Tibetan","Maram-Naga.htm","Ms. Teresa Maram through Dr. N. Pramodini, Dept. of Linguistics, Manipur University, Canchipur Imphal, Manipur, India. November 19, 2010.",NA,"","Maram Naga numeral system is different from that of other Naga languages.",""
"233","mara1382-1","Mara Chin (Lakher), India, Myanmar","mara1382","Mara Chin","mrh","Eurasia",22.1138,93.0387,"Sino-Tibetan","Chin-Mara.htm","Miss Naw Veronica, MA student, Department oflinguistics, Payap University, Chiangmai, Thailand. June 22, 2014.","decimal","","Mara Chin (Lakher) has a decimal system. This data was taken from Mara Chin spoken in Matupi Township, Chin State, Maynmar.",""
"234","mara1382-2","Mara Chin (Lakher), India","mara1382","Mara Chin","mrh","Eurasia",22.1138,93.0387,"Sino-Tibetan","Chin-Mara.htm","Prof. Lorenz G. Löffler, University of Zürich, Switzerland, March 17, 1995.","decimal","","Mara Chin has a decimal system. Mara Chin is a tonal language.",""
"235","mari1416-1","Maring Naga, India","mari1416","Maring Naga","nng","Eurasia",24.2854,94.0723,"Sino-Tibetan","Maring.htm","Dr. Ch. Yashawanta Singh , Manipur University, Imphal, India, January 2, 1993.","decimal","","Maring Naga has a decimal system. Maring Naga is a tonal language, updated data in phonetic form and indicated tones are needed to compare with.",""
"236","marm1234-1","Marma, Bangladesh, India","marm1234","Marma","rmz","Eurasia",22.759948,92.210748,"Sino-Tibetan","Marma.htm","Dr. Huziwara Keisuke, Kyoto University, Kyoto, Japan, January 11, 2007.","decimal","","Marma has a decimal system. Marma is linguistic affiliation the Burmish group of Tibeto-Burman language family; sub-dialect of Arakanese – Region: Chittagong Hill Tracts – Population: 154216 in Bangladesh(BBS 2002) – Previous studies: KONOW(1903), D. BERNOT(1958) Marma Phonological inventory (HUZIWARA 2003b) -consonants: /p, ph, b, t, th, d, c, ch, j, k, kh, g, ʔ (as final only), θ, ʃ, h, m, hm, n, hn, ŋ, hŋ, l, hl, r, hr, w, y/ -vowels: /i, e, a, ɔ, o, u, ɔ/ -tonemes: high (marked by an acute accent), low (not marked), rising(marked by a haček).",""
"237","maru1249-1","Maru, China, Myanmar","maru1249","Maru","mhx","Eurasia",24.942535,99.8338,"Sino-Tibetan","Maru.htm","Miss Naw Veronica, MA student, Department oflinguistics, Payap University, Chiangmai, Thailand. June 22, 2014.","decimal","","Maru Kachin has a decimal system, this dialect is spoken in Kachin State, Myanmar.",""
"238","maru1249-2","Maru, China, Myanmar","maru1249","Maru","mhx","Eurasia",24.942535,99.8338,"Sino-Tibetan","Maru.htm","Prof. Dai Qingxia, Central University for Nationalities, Beijing, China, July 10, 1998",NA,"",NA,""
"239","miju1243-1","Keman Deng, China, India","miju1243","Kman","mxj","Eurasia",28.4732,97.0444,"Sino-Tibetan","Keman-Deng.htm","Prof. Sun Hongkai, Centre of Minority Languages, Chinese Academy of Sciences, Beijing, China, October 3, 1999.","decimal","","Keman Deng has a decimal system.",""
"240","mila1245-1","Adi-Milang, India","mila1245","Milang",NA,"Eurasia",28.5539908,95.186127,"Sino-Tibetan","Adi-Milang.htm","Aduk Tayeng, 1976. Milang Phrase-Book. Research department, Government of Arunachal Pradesh. Shillong, India","decimal","","The Milang has a decimal numeral system.",""
"241","mila1245-2","Holon (Milang), India","mila1245","Milang",NA,"Eurasia",28.5539908,95.186127,"Sino-Tibetan","Milang.htm","Dr. Mark W. Post, Department of Linguistics, La Trobe University, Australia, March 16, 2009.","decimal","","Holon (Milang) has a decimal system different from other Tani languages. For number one, some diaspora speakers use a combining form for higher numerals ɑtɘl, which is a loan from Padam language. Big numbers 200, 1000 and 2000 have not been unattested.",""
"242","minb1244-1","Min Bei (Chengcun), China","minb1244","Min Bei Chinese","mnp","Eurasia",27.05,118.32,"Sino-Tibetan","Chinese-MinBei-Chengcun.htm","Dr. Zev Handel, University of Washington, Seattle, USA, July 11, 2006.",NA,"","Chengcun is spoken around Chengcun in Wuyishan City in northern Fujian Province. This language is not mutually intelligible with other Min languages.",""
"243","mind1253-1","Min Dong (Fuzhou), China","mind1253","Min Dong Chinese","cdo","Eurasia",26,119.5,"Sino-Tibetan","Chinese-Min-Dong.htm","Prof. Chen Zeping, Fujian Teacher's University, Fuzhou, Fujian, China, March 8, 2006.",NA,"","Fuzhou dialect of Eastern Min ( Min Dong) is spoken by ten million people in Fuzhou City and nearby areas in eastern Fujian Province. In Fuzhou dialect both numbers 'one' and 'two' have three forms used in different positions. The numeral 'ten' also changes 'lɛiʔ4' in 20, 30 and 50, the 'hundred' changes to 'maʔ23'in 200. The tone value of ten also change in compound numerals 13 and 16. This language is not mutually intelligible with Minnan or South Min or Hokkienese.",""
"244","minn1241-1","Minnan Chinese, China","minn1241","Min Nan Chinese","nan","Eurasia",24.5,118.17,"Sino-Tibetan","Chinese-Minnan.htm","Eugene S. L. Chan",NA,"","The above data is from Jinjiang dialect of Minnan. There are two form in Minnan for numerals 'one' and 'two': tsit53' and lŋ33 are only used in serial counting and with 'hundred' and 'thousand', while it21 and li33 are both used compound numbers in ordinal numbers. There are two forms ( normal form and fast form) for the compound numerals 21 to 29, 31 to 39 ... 91 to 99.",""
"245","miny1239-1","Minyong, India","miny1239","Minyong",NA,"Eurasia",28.2632,95.0537,"Sino-Tibetan","Minyong.htm","Dr. Mark W. Post, Department of Linguistics, La Trobe University, Australia, March 16, 2009.","decimal","","Minyong has a decimal system.",""
"246","minz1235-1","Central Min (Yong'an), China","minz1235","Min Zhong Chinese","czo","Eurasia",26.0686,117.376,"Sino-Tibetan","Chinese-Min-Yong'an.htm","Dr. Deng Xiangzhang, Xiamen University, Amoy, Fujian, China, March 15, 2006.",NA,"","The Yong'an dialect of Central Min ( Min Zhong) is spoken by one million people in Yong'an county and nearby areas in central Fujian Province. Both Yong'an numbers 'one' and 'two' have two forms used in different positions. Yong'an Min is not mutually intelligible with Minnan or South Min.",""
"247","miqi1235-1","Miqie (Micha, Miqi dialect), China","miqi1235","Miqie","yiq","Eurasia",25.3,102.301,"Sino-Tibetan","Yi-Miqie-Micha.htm","Miss Katie L. Butler, PhD Student, Department of Linguistics, University of Hawaii at Manoa, Hawaii, USA. March 18, 2013.",NA,"","Micha (Miqi Dialect) is recently discovered Ngwi language, spoken in Wuding and Lufeng counties in Chuxiong Yi Autonomous Prefecture and Luquan and Fumin counties in Kunming City Administration, Yunnan Province, China. This numeral system from recording in Gubai Village Administration in Wuding County.",""
"248","miqi1235-2","Miqie (Micha, Ge dialect), China","miqi1235","Miqie","yiq","Eurasia",25.3,102.301,"Sino-Tibetan","Yi-Miqie-Micha.htm","Miss Katie L. Butler, PhD Student, Department of Linguistics, University of Hawaii at Manoa, Hawaii, USA. March 18, 2013.",NA,"","Micha (Ge Dialect) is recently discovered Ngwi language, spoken in Wuding and Lufeng counties in Chuxiong Yi Autonomous Prefecture and Luquan and Fumin counties in Kunming City Administration, Yunnan Province, China. This numeral system from recording in Gubai Village Administration in Wuding County.",""
"249","misi1242-1","Miri (Mising), India","misi1242","Mising-Padam-Miri-Minyong","mrg","Eurasia",27.418,94.69,"Sino-Tibetan","Miri.htm","Mr. Khirud Kutum (M.A. Linguistics, Delhi University) and Miss Kavya Doley (M.A. Linguistics, Jawaharlal Nehru University) through Prof. Pauthang Haokip, Centre for Linguistics, School of Language, Literature & Culture Studies JNU, New Delhi-110067, India, March 7ᵗʰ, 2017.","decimal","","Mising / Miri has a decimal system. Only the first 5 numericals are used in Mising. The remaining are loaned from Assamese in day to day conversation with slight variation. Thousand and above are not known to be used in counting so far. Assamese cardinal numerical system (loan words): 1. 1000. / ɛ:zar (from Assamese hɛzar), 2. 100. /ɛkoŋ/ (from Assamese ɛxo), 3. 10. /dɔs/ (Assamese), 4. 6. /sɔj/ (Assamese) Note that the above data are taken from Northern Assam, Dhemaji to Sonitpur Southern Bank of Brahmaputra,Tinsukia to Golaghat District of Assam. Also in the district of East Siang, Lower Dibang valley and Namsai districts of Arunachal Pradesh.",""
"250","misi1242-2","Miri (Mising), India","misi1242","Mising-Padam-Miri-Minyong","mrg","Eurasia",27.418,94.69,"Sino-Tibetan","Miri.htm","Dr. Mark W. Post, Department of Linguistics, La Trobe University, Australia, March 16, 2009.","decimal","","Mising has a decimal system. The above data are taken from Pagro dialect of Mising (Eastern Tani), Lakhimpur District, Upper Assam, Northeast India. Note: The above list represents the most frequently-attested forms. Some Mising speakers employ a compounded form of multiples of ten 20-60 (jɨɨɲɨ, jɨum…), like the system attested for Upper Belt Minyong. Generally speaking, compounded forms are associated with older/more practised speech manners, and are more characteristic of highland Tani languages. Periphrastic forms are associated with novel and/or casual speech styles, usually found in the lowlands (Pasighat and Upper Assam).",""
"251","misi1242-3","Miri (Mising), India","misi1242","Mising-Padam-Miri-Minyong","mrg","Eurasia",27.418,94.69,"Sino-Tibetan","Miri.htm","G. Devi Prasada Sastry, 1991.Mising Grammar. Central Institute of Indian Languages, Mysore, India","decimal","","Miri has a decimal numeral system. Miri has three tonesː rising tone, /a ́/, falling tone, /à / and level tone (unmarked). The symbol 'ë' is a ' high central retroflex vowel.",""
"252","mobw1234-1","Blimaw Karen, Myanmar","mobw1234","Mobwa Karen","jkm","Eurasia",19.0443,96.6027,"Sino-Tibetan","Blimaw.htm","Dr. Ken Manson, Summer Institute of Linguistics, Thailand, April 11, 2019. Source: Shintani, Tadahiko. 2017. The Blimaw language (Linguistic Survey of Tay Cultural Area 112). Tokyo: The Research Institute for Languages and Cultures of Asia and Africa. ISBN 978-4-86337-248-1)","decimal","","Blimaw Karen has a decimal numeral system. Blimaw is a dialect closely related to the Mobwa (Mopwa, Palaychi) group” Shintani Foreword]. Only one village in the Thandaung area (Karen State, Myanmar). No village name. plo¹¹ and kʰa¹¹ are classifiers. It is interesting to note that multiples of 100 and 1,000 retain the numeral ‘one’ e.g. 200 =2 x one-hundred, unlike other Karen languages.",""
"253","mobw1234-2","Mobwa (Dermuha), Myanmar","mobw1234","Mobwa Karen","jkm","Eurasia",19.0443,96.6027,"Sino-Tibetan","Karen-Dermuha.htm","Miss Naw Veronica, MA student, Department of linguistics, Payap University, Chiangmai, Thailand. February 12, 2013.",NA,"","Mobwa or Dermuha Karen is an undocumented Karenic language. Note that for number 10, actually, sʰei⁵⁴ˀ is 'ten' and kʰa²² is the classifier in that language. For Dermuha, it is from Bwe-Mopwa group and not same group as Paku. Paku is more like Sgaw. In Taungoo region in Myanmar, we have different Paku dialects according to the mountain where they live. There are four tones in Dermuhaː High tone v˥ (tone stick) / v⁵⁴ (tone numbers), Mid tone v˧ / v³², Low tone v˩ / v²², High glottal tone v˥ˀ / v⁵⁴ˀ",""
"254","mons1234-1","Monsang Naga, India","mons1234","Monsang Naga","nmh","Eurasia",24.5322,94.2164,"Sino-Tibetan","Monsang.htm","Mr. Koninglee Wanglar through Mr. Losii Heshu, North-Eastern Regional Language Center (NERLC), Beltola College Road, Majhipara, Beltola, Guwahati - 28, Assam, India. November 11, 2009.",NA,"","Monsang is an endangered with about 2500 speakers only spoken in Liwachangning village, Chandel district, Manipur, India. Though highly endangered, much is needed to study the language. It has three tones – level, low and high. Eg. /sùm/ “squeeze to dry” /sum/ “ten” /súm/ “mortar” /ìn/ “call” /in/ “drink” /ín/ “curry” Vowels: ( i / e / a / u / o / ɤ / ə / ) Consonants: Stops ( p/ pʰ/ b/ t/ tʰ/ d/ ʈ/ ʈʰ/ c/ k/ kʰ/ ɡ/ ʔ/ ), Nasals (m/ m̥/ n/ n̥/ ŋ/ ), Fricatives ( f/ v/ s/ z/ h ), Approximants ( r/ r̥/ l/ l̥/ ), Affricates ( pf/ ts/ tʃ/ dz/ )The phonemes /ɡ/ and /f/ are found very limited in a few words. Among the vowels, the back vowel /u/ is sometimes nasalized and is of non-release nasal sound.",""
"255","mosa1240-1","Mueshaungx Naga (Tangsa), India","mosa1240","Muishaung",NA,"Eurasia",27.0964,95.9001,"Sino-Tibetan","Naga-Tangshang.htm","Dr. Stephen Morey, Department of Linguistics, La Trobe University, Australia, May 1, 2013.","decimal","","Naga-Tangshang.htm: Mueshaungx (Moshang) Naga has a decimal system. The above data are from the Mueshaungx variety of Tangsa in Northeast India. Tangsa languages mainly have three tones on open syllables.",""
"256","moyo1238-1","Moyon, Nagaland, India","moyo1238","Moyon","nmo","Eurasia",24.4793,94.3421,"Sino-Tibetan","Moyon.htm","Dr. P. Madhubala, Manipur University, Imphal, India, May 15, 2015.",NA,"","Moyon numeral system is similar to that of Vaiphei, Paite and other Northern Chin languages.",""
"257","mpii1239-1","Mpi, Thailand","mpii1239","Mpi","mpz","Eurasia",18.1717,100.21,"Sino-Tibetan","Mpi.htm","Mr. Kitjapol Udomkool, Department of Linguistics, Payap University, Chiang Mai, Thailand. January 8, 2007.",NA,"","More completed data needed.",""
"258","mroc1235-1","Mro Chin, Myanmar","mroc1235","Mro Chin","cmr","Eurasia",19.71,93.995,"Sino-Tibetan","Chin-Mro.htm","Dr. Helga So-Hartmann , University of London, UK, January 17, 2007.","decimal","","Mro Chin has a decimal system. Mro Chin has a complicated tone systemː a ˧˩= Low falling tone, a ˩˧= Low rising tone, a ˩˥= Rising tone, a ˥˩= Falling tone, a ˧ = Mid tone, a ˥ = Extra high tone.",""
"259","mruu1242-1","Mru, Bangladesh","mruu1242","Mru","mro","Eurasia",24.154,90.6317,"Sino-Tibetan","Mru.htm","Mr. Michael Lefkowitz, PhD student in linguistics, University of California, Los Angels, USA. March 21, 2012.","decimal","","Mru has a decimal system, other higher numbers are as followings: 300. ʃʊm33kɔm32, 400. t’li:34kɔm44ma32, 500. t’ŋa:34 kɔm44ma32, 600.*trʊ:k??kɔm44ma32, 700. rə??ni:t??kɔm44ma32 The morphemes for 2, 3, 4, and 5 have (at least) two allomorphs, which occur in the environments shown below. The morphemes for 7 and 8 seem to be spoken sesquisyllabically in the second environment (II), unless the word is slowly articulated. In any case, they sound shorter than when spoken in the first environment (I). Mru has 4 (or possibly 8) contour tones, and a bunch of high back vowels which all sound more or less the same to non-native speakers. It also has a number of optional enclitics that are abundant in natural speech, but elude glossing.",""
"260","mruu1242-2","Mru (Mro), Bangladesh","mruu1242","Mru","mro","Eurasia",24.154,90.6317,"Sino-Tibetan","Mru.htm","Mr. Mridul Sangma, SIL International, December 18, 2008.",NA,"",NA,""
"261","mruu1242-3","Mru, Bangladesh","mruu1242","Mru","mro","Eurasia",24.154,90.6317,"Sino-Tibetan","Mru.htm","Prof. Lorenz G. Löffler, University of Zürich, Switzerland, 17 March, 1995. Reference sourceː Luce, H.G. 1960's Mru materials.",NA,"",NA,""
"262","mugo1238-1","Muwé-Ke (Mugom), Nepal","mugo1238","Mugom","muk","Eurasia",30.8983,79.4664,"Sino-Tibetan","Mugom.htm","Mr. Jon Archer, Ph.D Student, SOAS, University of London, U.K., March 25, 2014, April 2, 2014.","decimal","","Muwé-Ke or Mugom has a decimal system. Note that actually [ŋiʃu] will be added before each terms from 21 to 29. Note the mid-tone is unmarked.",""
"263","mugo1238-2","Mugom, Nepal","mugo1238","Mugom","muk","Eurasia",30.8983,79.4664,"Sino-Tibetan","Mugom.htm","Ms. Mari-Sisko Khadgi and Mr. David Rutherford, March 15, 2007. Nepal",NA,"","The Mugon language may still have their traditional numeral system. More completed data needed.",""
"264","munc1235-1","Müün Chin, Myanmar","munc1235","Mün Chin","mwq","Eurasia",20.289,94.3929,"Sino-Tibetan","Chin-Mun.htm","Mr. Kee Shein Mang through Mr. & Mrs. Nathan & Carey Statezni. SIL International, November 6, 2008.",NA,"","Müün Chin has a numeral system similar to that of Mro Chin. Note on the tones: a ˩=Extra low tone, a ˩˧=Low rising tone, a ˧ =Mid tone, a ˥ =Extra high tone.",""
"265","mung1264-1","Tangshang Naga (Mungre), Myanmar","mung1264","Mungre",NA,"Eurasia",NA,NA,"Sino-Tibetan","Naga-Tangshang.htm","Mr. Khämlan Binkhäm, MA student, Department of linguistics, Payap University, Chiangmai, Thailand. July 9 2018","decimal","","Tangshang Naga has a decimal system. The above data are from the Mungre variety of Tangshang Naga of Naga Hills, Myanmar. Tangshang Naga belongs to the Tangsa Subgroup spoken in Naga Hills of Myanmar and of Chamchang in India, which are dialect of the same language.",""
"266","muya1239-1","Muya, China","muya1239","Muya","mvm","Eurasia",29.8226,102.205,"Sino-Tibetan","Muya.htm","Miss Gao Yang, PhD Student, EHESS-Ecole des hautes études en sciences sociales / CRLAO, French Teacher, Chongqing Technology and Business University, Chongqing, China, November 18, 2017.","decimal","","Muya has a decimal system, compound numerals from 21 to 29 and other higher numbers are loanwords from Tibetan language.",""
"267","muya1239-2","Muya, China","muya1239","Muya","mvm","Eurasia",29.8226,102.205,"Sino-Tibetan","Muya.htm","Prof. Sun Hongkai, Centre of Minority Languages, Chinese Academy of Sciences, Beijing, China, October 3, 1999.","decimal","","Muya has a decimal system.",""
"268","mzie1235-1","Mzieme Naga, India","mzie1235","Mzieme Naga","nme","Eurasia",25.4779,93.71,"Sino-Tibetan","Mzieme-Naga.htm","Dr. Shree Krishan, Anthropological Survey of India, Government of India, Calcutta, India, March 10, 1995.",NA,"","Mzieme numeral system is might be similar to the Zeme numeral system. The above Mzieme numeral system is incomplete and lesser reliable.",""
"269","namu1246-1","Namuji, China","namu1246","Namuyi","nmy","Eurasia",28.5909,101.898,"Sino-Tibetan","Namuji.htm","Prof. Sun Hongkai, Centre of Minority Languages, Chinese Academy of Sciences, Beijing, China, March 3, 1992.","decimal","","Namuji has a decimal system.",""
"270","nanc1254-1","Nanchang Gan, China","nanc1254","Nanchang",NA,"Eurasia",28.706609,115.857468,"Sino-Tibetan","Chinese-Gan-Nanchang.htm","Assist. Prof. Lu Jifang, Nanchang University, Nanchang, Jiangxi, China, March 28, 2006",NA,"","Nanchang Gan is spoken by around Nanchang City, the capital of Jiangxi Province.",""
"271","narp1239-1","Nar-Phu, Nepal","narp1239","Nar Phu","npa","Eurasia",28.76714,84.22852,"Sino-Tibetan","Nar-Phu.htm","Prof. Michael Noonan, University of Wisconsin-Milwaukee, USA, October 8, 1998.","decimal","","Nar-Phu has a decimal system.",""
"272","naxi1245-1","Naxi, China","naxi1245","Naxi","nxq","Eurasia",27.5,100,"Sino-Tibetan","Naxi.htm","Prof. Sun Hongkai, Centre of Minority Languages, Chinese Academy of Sciences, Beijing, China, October 3, 1999","decimal","","Naxi has a decimal system.",""
"273","newa1246-1","Dolakha Newari, Nepal","newa1246","Kathmandu Valley Newari","new","Eurasia",27.67,85.326,"Sino-Tibetan","Newari-Dolakha.htm","Prof. Carol Genetti, University of Oregon, USA, January 22, 1999.","decimal","","Dolakha Newari has a decimal system. Dolakha Newari is very different from Kathmandu Newari, and should be regarded as a separate language.",""
"274","newa1246-2","Kathmandu Newari, Nepal","newa1246","Kathmandu Valley Newari","new","Eurasia",27.67,85.326,"Sino-Tibetan","Newari-Kathmandu.htm","Dr. Austin Hale, Summer Institute of Linguistics, Nepal, January 12, 2007.",NA,"","Kathmandu Newari numerals are bound forms that occur prefixed to numeral classifiers. Free counting forms are rare in natural text in general. The pair '7' and '70' presents a problem. Many speakers maintain that '70' is somewhat longer than '7', but the Newari vowel system has no way to handle this, since [ɛː] is already long.",""
"275","ngaw1239-1","Ngawn Chin, Myanmar","ngaw1239","Ngawn Chin","cnw","Eurasia",21.93031,93.58348,"Sino-Tibetan","Chin-Ngawn.htm","Kawl Lian Thang, Chin Baptist Church, Yangon, Myanmar, September 18, 1995.",NA,"","Ngawn Chin numeral system is nearly identical to that of the other Central Chin languages. The above data were in orthographic spellings.",""
